"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11191","Login button test","chromium","2026-06-18","failed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8583","Search field positive test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9373","Weather date test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7831","Auto dropdown visibility test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6718","Logo test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6406","Main paige working","Mobile Chrome","2026-06-18","passed","2026-06-18","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","14964","Nav bar test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31659","Login positive scenario test","chromium","2026-06-18","broken","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31668","Login negative scenario test","chromium","2026-06-18","broken","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31725","Registration link test","chromium","2026-06-18","broken","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4197","Search field negative test","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6377","Main paige working","chromium","2026-06-18","passed","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","32023","Footer links test","chromium","2026-06-18","broken","2026-06-18","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
