"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10191","Main paige working","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31763","Login negative scenario test","chromium","2026-07-16","broken","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12129","Weather date test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31694","Login positive scenario test","chromium","2026-07-16","broken","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12803","Search field positive test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8678","Auto dropdown visibility test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","19485","Nav bar test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14597","Login button test","chromium","2026-07-16","failed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8633","Main paige working","Mobile Chrome","2026-07-16","passed","2026-07-16","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","7104","Search field negative test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31759","Footer links test","chromium","2026-07-16","broken","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31841","Registration link test","chromium","2026-07-16","broken","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8814","Logo test","chromium","2026-07-16","passed","2026-07-16","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
