"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4892","Search field negative test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31823","Login negative scenario test","chromium","2026-06-23","broken","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8018","Main paige working","Mobile Chrome","2026-06-23","passed","2026-06-23","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","7417","Logo test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31675","Login positive scenario test","chromium","2026-06-23","broken","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6845","Auto dropdown visibility test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31633","Registration link test","chromium","2026-06-23","broken","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7729","Main paige working","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17596","Nav bar test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31686","Footer links test","chromium","2026-06-23","broken","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13043","Login button test","chromium","2026-06-23","failed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11729","Search field positive test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9054","Weather date test","chromium","2026-06-23","passed","2026-06-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
