"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7075","Logo test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5219","Search field negative test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31889","Footer links test","chromium","2026-07-24","broken","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31792","Login negative scenario test","chromium","2026-07-24","broken","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7557","Weather date test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8985","Search field positive test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31738","Login positive scenario test","chromium","2026-07-24","broken","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6889","Main paige working","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31751","Registration link test","chromium","2026-07-24","broken","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11425","Login button test","chromium","2026-07-24","failed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14030","Nav bar test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6337","Auto dropdown visibility test","chromium","2026-07-24","passed","2026-07-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6107","Main paige working","Mobile Chrome","2026-07-24","passed","2026-07-24","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
