"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6492","Login positive scenario test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5135","Search field negative test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8388","Weather date test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6582","Logo test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5226","Auto dropdown visibility test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6020","Registration link test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5838","Login button test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8095","Search field positive test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7219","Login negative scenario test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16253","Nav bar test","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7828","Main paige working","Mobile Chrome","2026-06-13","passed","2026-06-13","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","9575","Main paige working","chromium","2026-06-13","passed","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31679","Footer links test","chromium","2026-06-13","broken","2026-06-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
