"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31610","Login negative scenario test","chromium","2026-07-05","broken","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6765","Logo test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13003","Login button test","chromium","2026-07-05","failed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5147","Search field negative test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15044","Nav bar test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11713","Search field positive test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31776","Footer links test","chromium","2026-07-05","broken","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31554","Login positive scenario test","chromium","2026-07-05","broken","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6837","Main paige working","Mobile Chrome","2026-07-05","passed","2026-07-05","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31481","Registration link test","chromium","2026-07-05","broken","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10676","Weather date test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7467","Auto dropdown visibility test","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9707","Main paige working","chromium","2026-07-05","passed","2026-07-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
