"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31830","Registration link test","chromium","2026-07-27","broken","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31736","Login positive scenario test","chromium","2026-07-27","broken","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31785","Footer links test","chromium","2026-07-27","broken","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12731","Login button test","chromium","2026-07-27","failed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6416","Auto dropdown visibility test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9640","Main paige working","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6891","Main paige working","Mobile Chrome","2026-07-27","passed","2026-07-27","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6053","Logo test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10607","Search field positive test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9580","Weather date test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31860","Login negative scenario test","chromium","2026-07-27","broken","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4710","Search field negative test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16981","Nav bar test","chromium","2026-07-27","passed","2026-07-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
