"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8344","Search field positive test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31836","Registration link test","chromium","2026-06-28","broken","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4915","Search field negative test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6423","Main paige working","Mobile Chrome","2026-06-28","passed","2026-06-28","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","5695","Auto dropdown visibility test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7588","Weather date test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15268","Nav bar test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5517","Logo test","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31862","Login positive scenario test","chromium","2026-06-28","broken","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31878","Footer links test","chromium","2026-06-28","broken","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10498","Login button test","chromium","2026-06-28","failed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6316","Main paige working","chromium","2026-06-28","passed","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31725","Login negative scenario test","chromium","2026-06-28","broken","2026-06-28","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
