"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7473","Main paige working","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5748","Logo test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16485","Nav bar test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5022","Login button test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5980","Login negative scenario test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5442","Registration link test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14279","Footer links test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7807","Search field positive test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4186","Auto dropdown visibility test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5464","Login positive scenario test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5619","Weather date test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4094","Search field negative test","chromium","2026-06-11","passed","2026-06-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7188","Main paige working","Mobile Chrome","2026-06-11","passed","2026-06-11","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
