"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31672","Footer links test","chromium","2026-08-25","broken","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12098","Login button test","chromium","2026-08-25","failed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8120","Auto dropdown visibility test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31802","Registration link test","chromium","2026-08-25","broken","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7466","Search field negative test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31664","Login negative scenario test","chromium","2026-08-25","broken","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8123","Logo test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31715","Login positive scenario test","chromium","2026-08-25","broken","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11691","Weather date test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9508","Main paige working","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8422","Main paige working","Mobile Chrome","2026-08-25","passed","2026-08-25","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","12252","Search field positive test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17727","Nav bar test","chromium","2026-08-25","passed","2026-08-25","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
