"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8210","Login negative scenario test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7432","Logo test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11842","Main paige working","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5928","Auto dropdown visibility test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6894","Login button test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8761","Search field positive test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16389","Footer links test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16892","Nav bar test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7563","Main paige working","Mobile Chrome","2026-06-05","passed","2026-06-05","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","8710","Weather date test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7230","Login positive scenario test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5552","Search field negative test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7653","Registration link test","chromium","2026-06-05","passed","2026-06-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
