"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8245","Main paige working","Mobile Chrome","2026-07-22","passed","2026-07-22","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31674","Login negative scenario test","chromium","2026-07-22","broken","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5436","Search field negative test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12629","Search field positive test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31667","Registration link test","chromium","2026-07-22","broken","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7577","Logo test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17239","Nav bar test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13959","Login button test","chromium","2026-07-22","failed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6942","Auto dropdown visibility test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31838","Login positive scenario test","chromium","2026-07-22","broken","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12535","Main paige working","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31629","Footer links test","chromium","2026-07-22","broken","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11237","Weather date test","chromium","2026-07-22","passed","2026-07-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
