"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7394","Logo test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9508","Weather date test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31696","Registration link test","chromium","2026-06-27","broken","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31672","Login positive scenario test","chromium","2026-06-27","broken","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15434","Nav bar test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6973","Main paige working","Mobile Chrome","2026-06-27","passed","2026-06-27","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","10510","Main paige working","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31934","Login negative scenario test","chromium","2026-06-27","broken","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4685","Search field negative test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12684","Login button test","chromium","2026-06-27","failed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10930","Search field positive test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31840","Footer links test","chromium","2026-06-27","broken","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6209","Auto dropdown visibility test","chromium","2026-06-27","passed","2026-06-27","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
