"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4438","Auto dropdown visibility test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5448","Login positive scenario test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7480","Search field positive test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","3996","Search field negative test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4981","Registration link test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4947","Login button test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7626","Main paige working","Mobile Chrome","2026-06-09","passed","2026-06-09","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6090","Weather date test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7097","Main paige working","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13873","Nav bar test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13717","Footer links test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6544","Logo test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6158","Login negative scenario test","chromium","2026-06-09","passed","2026-06-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
