"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8130","Weather date test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5548","Search field negative test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6746","Registration link test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8866","Search field positive test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7562","Login negative scenario test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6695","Login button test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16449","Footer links test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7486","Login positive scenario test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10299","Main paige working","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16766","Nav bar test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5559","Auto dropdown visibility test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7222","Logo test","chromium","2026-06-04","passed","2026-06-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8192","Main paige working","Mobile Chrome","2026-06-04","passed","2026-06-04","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
