"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8308","Logo test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17419","Nav bar test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8679","Auto dropdown visibility test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7425","Search field negative test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31822","Login positive scenario test","chromium","2026-08-01","broken","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8915","Main paige working","Mobile Chrome","2026-08-01","passed","2026-08-01","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","11850","Weather date test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31877","Footer links test","chromium","2026-08-01","broken","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11673","Search field positive test","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31874","Registration link test","chromium","2026-08-01","broken","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31806","Login negative scenario test","chromium","2026-08-01","broken","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10812","Main paige working","chromium","2026-08-01","passed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13943","Login button test","chromium","2026-08-01","failed","2026-08-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
