"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6487","Weather date test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5268","Registration link test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5832","Login positive scenario test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14428","Footer links test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5893","Main paige working","Mobile Chrome","2026-06-10","passed","2026-06-10","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","4874","Login button test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6045","Logo test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4677","Auto dropdown visibility test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6127","Main paige working","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6945","Search field positive test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5935","Login negative scenario test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4240","Search field negative test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16791","Nav bar test","chromium","2026-06-10","passed","2026-06-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
