"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10896","Login button test","chromium","2026-08-02","failed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31830","Login negative scenario test","chromium","2026-08-02","broken","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31843","Footer links test","chromium","2026-08-02","broken","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6242","Main paige working","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31793","Login positive scenario test","chromium","2026-08-02","broken","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7086","Weather date test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15391","Nav bar test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31871","Registration link test","chromium","2026-08-02","broken","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4864","Search field negative test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8349","Search field positive test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6028","Main paige working","Mobile Chrome","2026-08-02","passed","2026-08-02","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","5425","Auto dropdown visibility test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7260","Logo test","chromium","2026-08-02","passed","2026-08-02","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
