"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8953","Auto dropdown visibility test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9922","Logo test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7195","Search field negative test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","25726","Nav bar test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14269","Search field positive test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11170","Main paige working","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12850","Weather date test","chromium","2026-07-20","passed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9239","Main paige working","Mobile Chrome","2026-07-20","passed","2026-07-20","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31573","Login negative scenario test","chromium","2026-07-20","broken","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14346","Login button test","chromium","2026-07-20","failed","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31627","Registration link test","chromium","2026-07-20","broken","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31822","Footer links test","chromium","2026-07-20","broken","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31508","Login positive scenario test","chromium","2026-07-20","broken","2026-07-20","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
