"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31644","Footer links test","chromium","2026-07-09","broken","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15441","Weather date test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31668","Login negative scenario test","chromium","2026-07-09","broken","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11626","Search field positive test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7670","Main paige working","Mobile Chrome","2026-07-09","passed","2026-07-09","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31579","Login positive scenario test","chromium","2026-07-09","broken","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12588","Main paige working","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8894","Auto dropdown visibility test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13332","Login button test","chromium","2026-07-09","failed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6564","Logo test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31673","Registration link test","chromium","2026-07-09","broken","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5551","Search field negative test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17231","Nav bar test","chromium","2026-07-09","passed","2026-07-09","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
