"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31798","Registration link test","chromium","2026-08-30","broken","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16376","Nav bar test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8019","Weather date test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8399","Search field positive test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10474","Login button test","chromium","2026-08-30","failed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4766","Search field negative test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7279","Main paige working","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5770","Auto dropdown visibility test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31729","Login negative scenario test","chromium","2026-08-30","broken","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","32059","Login positive scenario test","chromium","2026-08-30","broken","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31917","Footer links test","chromium","2026-08-30","broken","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6148","Main paige working","Mobile Chrome","2026-08-30","passed","2026-08-30","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","7324","Logo test","chromium","2026-08-30","passed","2026-08-30","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
