"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13483","Footer links test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5839","Login negative scenario test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6239","Main paige working","Mobile Chrome","2026-06-07","passed","2026-06-07","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","13338","Nav bar test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4129","Search field negative test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10395","Main paige working","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6083","Weather date test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5374","Login button test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6749","Logo test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4419","Auto dropdown visibility test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7367","Search field positive test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5703","Login positive scenario test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5287","Registration link test","chromium","2026-06-07","passed","2026-06-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
