"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31764","Login positive scenario test","chromium","2026-08-22","broken","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17458","Nav bar test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9118","Main paige working","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31894","Footer links test","chromium","2026-08-22","broken","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5508","Search field negative test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8365","Weather date test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6775","Logo test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6720","Main paige working","Mobile Chrome","2026-08-22","passed","2026-08-22","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31885","Login negative scenario test","chromium","2026-08-22","broken","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12531","Login button test","chromium","2026-08-22","failed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31802","Registration link test","chromium","2026-08-22","broken","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10231","Search field positive test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7220","Auto dropdown visibility test","chromium","2026-08-22","passed","2026-08-22","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
