"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9422","Main paige working","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31196","Login positive scenario test","chromium","2026-09-04","broken","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7750","Main paige working","Mobile Chrome","2026-09-04","passed","2026-09-04","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6338","Search field negative test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16100","Nav bar test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11277","Search field positive test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31441","Registration link test","chromium","2026-09-04","broken","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31479","Footer links test","chromium","2026-09-04","broken","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7807","Auto dropdown visibility test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31280","Login negative scenario test","chromium","2026-09-04","broken","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13390","Login button test","chromium","2026-09-04","failed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7611","Logo test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10267","Weather date test","chromium","2026-09-04","passed","2026-09-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
