"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6323","Auto dropdown visibility test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7422","Logo test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7746","Main paige working","Mobile Chrome","2026-06-15","passed","2026-06-15","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","8457","Weather date test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5104","Search field negative test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5867","Registration link test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6631","Login positive scenario test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","18178","Nav bar test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6260","Login button test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31610","Footer links test","chromium","2026-06-15","broken","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6889","Login negative scenario test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8842","Main paige working","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9722","Search field positive test","chromium","2026-06-15","passed","2026-06-15","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
