"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6359","Login positive scenario test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5250","Search field negative test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9020","Main paige working","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6036","Main paige working","Mobile Chrome","2026-06-14","passed","2026-06-14","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","15749","Nav bar test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6239","Auto dropdown visibility test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6239","Login negative scenario test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8265","Search field positive test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7133","Weather date test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31686","Footer links test","chromium","2026-06-14","broken","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7022","Logo test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6166","Login button test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5278","Registration link test","chromium","2026-06-14","passed","2026-06-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
