"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31190","Registration link test","chromium","2026-08-10","broken","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14344","Login button test","chromium","2026-08-10","failed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16633","Nav bar test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8577","Main paige working","Mobile Chrome","2026-08-10","passed","2026-08-10","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31151","Login negative scenario test","chromium","2026-08-10","broken","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11850","Main paige working","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6887","Search field negative test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11133","Weather date test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8682","Auto dropdown visibility test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31287","Footer links test","chromium","2026-08-10","broken","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10727","Search field positive test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7626","Logo test","chromium","2026-08-10","passed","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31338","Login positive scenario test","chromium","2026-08-10","broken","2026-08-10","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
