"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4882","Login button test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6087","Login negative scenario test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5940","Main paige working","Mobile Chrome","2026-06-06","passed","2026-06-06","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","15183","Nav bar test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7703","Logo test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13950","Footer links test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6368","Weather date test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6282","Login positive scenario test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4037","Search field negative test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5178","Registration link test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6937","Main paige working","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7046","Search field positive test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4107","Auto dropdown visibility test","chromium","2026-06-06","passed","2026-06-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
