"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8958","Auto dropdown visibility test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7368","Main paige working","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11349","Search field positive test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31638","Registration link test","chromium","2026-07-01","broken","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16481","Nav bar test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6987","Logo test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14324","Login button test","chromium","2026-07-01","failed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31791","Footer links test","chromium","2026-07-01","broken","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11284","Weather date test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31802","Login negative scenario test","chromium","2026-07-01","broken","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31699","Login positive scenario test","chromium","2026-07-01","broken","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7433","Main paige working","Mobile Chrome","2026-07-01","passed","2026-07-01","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","5639","Search field negative test","chromium","2026-07-01","passed","2026-07-01","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
