"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21642","Search field negative test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21669","Auto dropdown visibility test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21382","Login button test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21692","Search field positive test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17402","Footer links test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","20287","Registration link test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17555","Logo test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","20872","Nav bar test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21697","Login positive scenario test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21719","Login negative scenario test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17569","Main paige working","Mobile Chrome","2026-08-05","failed","2026-08-05","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","17157","Main paige working","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","21338","Weather date test","chromium","2026-08-05","failed","2026-08-05","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
