"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31566","Footer links test","chromium","2026-08-13","broken","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31506","Login positive scenario test","chromium","2026-08-13","broken","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10469","Weather date test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14330","Nav bar test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5866","Search field negative test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6946","Logo test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6849","Auto dropdown visibility test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9737","Search field positive test","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10034","Main paige working","chromium","2026-08-13","passed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6480","Main paige working","Mobile Chrome","2026-08-13","passed","2026-08-13","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","12287","Login button test","chromium","2026-08-13","failed","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31442","Registration link test","chromium","2026-08-13","broken","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31402","Login negative scenario test","chromium","2026-08-13","broken","2026-08-13","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
