"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9451","Search field positive test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31894","Login negative scenario test","chromium","2026-08-07","broken","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4940","Search field negative test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7455","Main paige working","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6423","Auto dropdown visibility test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31924","Footer links test","chromium","2026-08-07","broken","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31802","Registration link test","chromium","2026-08-07","broken","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11454","Login button test","chromium","2026-08-07","failed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8389","Weather date test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31640","Login positive scenario test","chromium","2026-08-07","broken","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17545","Nav bar test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8036","Logo test","chromium","2026-08-07","passed","2026-08-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6207","Main paige working","Mobile Chrome","2026-08-07","passed","2026-08-07","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
