"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8980","Logo test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13736","Login button test","chromium","2026-08-06","failed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","23080","Nav bar test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7196","Search field negative test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9025","Main paige working","Mobile Chrome","2026-08-06","passed","2026-08-06","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31699","Footer links test","chromium","2026-08-06","broken","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10882","Main paige working","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31605","Registration link test","chromium","2026-08-06","broken","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12729","Weather date test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31711","Login positive scenario test","chromium","2026-08-06","broken","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10765","Auto dropdown visibility test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12613","Search field positive test","chromium","2026-08-06","passed","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31768","Login negative scenario test","chromium","2026-08-06","broken","2026-08-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
