"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31757","Login negative scenario test","chromium","2026-08-29","broken","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8143","Logo test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8947","Auto dropdown visibility test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","18868","Nav bar test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31662","Login positive scenario test","chromium","2026-08-29","broken","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12683","Weather date test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14019","Login button test","chromium","2026-08-29","failed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11681","Main paige working","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31746","Registration link test","chromium","2026-08-29","broken","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9187","Main paige working","Mobile Chrome","2026-08-29","passed","2026-08-29","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6930","Search field negative test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31713","Footer links test","chromium","2026-08-29","broken","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11281","Search field positive test","chromium","2026-08-29","passed","2026-08-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
