"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31830","Login negative scenario test","chromium","2026-06-24","broken","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8737","Search field positive test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5778","Auto dropdown visibility test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5878","Main paige working","Mobile Chrome","2026-06-24","passed","2026-06-24","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31647","Registration link test","chromium","2026-06-24","broken","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31925","Footer links test","chromium","2026-06-24","broken","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5120","Main paige working","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31818","Login positive scenario test","chromium","2026-06-24","broken","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6407","Logo test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4801","Search field negative test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16760","Nav bar test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11434","Login button test","chromium","2026-06-24","failed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9935","Weather date test","chromium","2026-06-24","passed","2026-06-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
