"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11166","Search field positive test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31259","Login negative scenario test","chromium","2026-08-24","broken","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31336","Footer links test","chromium","2026-08-24","broken","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31379","Registration link test","chromium","2026-08-24","broken","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8386","Logo test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7171","Search field negative test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13935","Login button test","chromium","2026-08-24","failed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8552","Auto dropdown visibility test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15905","Nav bar test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11148","Weather date test","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12794","Main paige working","chromium","2026-08-24","passed","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31325","Login positive scenario test","chromium","2026-08-24","broken","2026-08-24","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7976","Main paige working","Mobile Chrome","2026-08-24","passed","2026-08-24","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
