"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31911","Login positive scenario test","chromium","2026-07-14","broken","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7899","Main paige working","Mobile Chrome","2026-07-14","passed","2026-07-14","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","12352","Search field positive test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9175","Auto dropdown visibility test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5304","Search field negative test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31796","Login negative scenario test","chromium","2026-07-14","broken","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31617","Footer links test","chromium","2026-07-14","broken","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6872","Logo test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16666","Nav bar test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8655","Main paige working","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31725","Registration link test","chromium","2026-07-14","broken","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14461","Login button test","chromium","2026-07-14","failed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12610","Weather date test","chromium","2026-07-14","passed","2026-07-14","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
