"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31940","Registration link test","chromium","2026-07-06","broken","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6963","Logo test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6733","Main paige working","Mobile Chrome","2026-07-06","passed","2026-07-06","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6313","Main paige working","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17003","Nav bar test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31724","Footer links test","chromium","2026-07-06","broken","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31765","Login negative scenario test","chromium","2026-07-06","broken","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8511","Search field positive test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5693","Auto dropdown visibility test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4033","Search field negative test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11049","Login button test","chromium","2026-07-06","failed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7143","Weather date test","chromium","2026-07-06","passed","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31872","Login positive scenario test","chromium","2026-07-06","broken","2026-07-06","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
