"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12824","Login button test","chromium","2026-07-17","failed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13117","Search field positive test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31729","Footer links test","chromium","2026-07-17","broken","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","24274","Nav bar test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13289","Weather date test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7263","Search field negative test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11260","Main paige working","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31527","Registration link test","chromium","2026-07-17","broken","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7932","Auto dropdown visibility test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31539","Login positive scenario test","chromium","2026-07-17","broken","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31540","Login negative scenario test","chromium","2026-07-17","broken","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9979","Main paige working","Mobile Chrome","2026-07-17","passed","2026-07-17","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","10216","Logo test","chromium","2026-07-17","passed","2026-07-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
