"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31716","Login negative scenario test","chromium","2026-08-17","broken","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7094","Logo test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15668","Nav bar test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6825","Main paige working","Mobile Chrome","2026-08-17","passed","2026-08-17","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","5946","Search field negative test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10386","Weather date test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31735","Login positive scenario test","chromium","2026-08-17","broken","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7454","Main paige working","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11761","Login button test","chromium","2026-08-17","failed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31825","Registration link test","chromium","2026-08-17","broken","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31632","Footer links test","chromium","2026-08-17","broken","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11110","Search field positive test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7659","Auto dropdown visibility test","chromium","2026-08-17","passed","2026-08-17","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
