"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31683","Registration link test","chromium","2026-07-19","broken","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6938","Search field negative test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12329","Main paige working","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31674","Footer links test","chromium","2026-07-19","broken","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9534","Logo test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","24719","Nav bar test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31639","Login negative scenario test","chromium","2026-07-19","broken","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8502","Auto dropdown visibility test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31555","Login positive scenario test","chromium","2026-07-19","broken","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11112","Main paige working","Mobile Chrome","2026-07-19","passed","2026-07-19","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","13204","Weather date test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13811","Login button test","chromium","2026-07-19","failed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13430","Search field positive test","chromium","2026-07-19","passed","2026-07-19","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
