"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6872","Search field negative test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8215","Main paige working","Mobile Chrome","2026-08-23","passed","2026-08-23","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","10395","Main paige working","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31036","Registration link test","chromium","2026-08-23","broken","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31170","Footer links test","chromium","2026-08-23","broken","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14529","Weather date test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13362","Login button test","chromium","2026-08-23","failed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6266","Logo test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","30935","Login negative scenario test","chromium","2026-08-23","broken","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12467","Search field positive test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","30927","Login positive scenario test","chromium","2026-08-23","broken","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8360","Auto dropdown visibility test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","14428","Nav bar test","chromium","2026-08-23","passed","2026-08-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
