"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31883","Footer links test","chromium","2026-07-23","broken","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","12150","Login button test","chromium","2026-07-23","failed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6888","Main paige working","Mobile Chrome","2026-07-23","passed","2026-07-23","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","4477","Search field negative test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9788","Main paige working","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31926","Login negative scenario test","chromium","2026-07-23","broken","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31690","Registration link test","chromium","2026-07-23","broken","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9356","Search field positive test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9135","Auto dropdown visibility test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31693","Login positive scenario test","chromium","2026-07-23","broken","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8363","Weather date test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7013","Logo test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15050","Nav bar test","chromium","2026-07-23","passed","2026-07-23","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
