"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13022","Login button test","chromium","2026-07-11","failed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31714","Registration link test","chromium","2026-07-11","broken","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6647","Logo test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7624","Auto dropdown visibility test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31834","Footer links test","chromium","2026-07-11","broken","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31783","Login negative scenario test","chromium","2026-07-11","broken","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8505","Main paige working","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10812","Search field positive test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","15374","Nav bar test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7123","Main paige working","Mobile Chrome","2026-07-11","passed","2026-07-11","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","31681","Login positive scenario test","chromium","2026-07-11","broken","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","13781","Weather date test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5401","Search field negative test","chromium","2026-07-11","passed","2026-07-11","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
