"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5543","Search field negative test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31845","Registration link test","chromium","2026-07-07","broken","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11423","Login button test","chromium","2026-07-07","failed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","16473","Nav bar test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5238","Main paige working","Mobile Chrome","2026-07-07","passed","2026-07-07","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6127","Weather date test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","10056","Search field positive test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5830","Logo test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6978","Auto dropdown visibility test","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31958","Footer links test","chromium","2026-07-07","broken","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8797","Main paige working","chromium","2026-07-07","passed","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31716","Login negative scenario test","chromium","2026-07-07","broken","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31895","Login positive scenario test","chromium","2026-07-07","broken","2026-07-07","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
