"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31769","Registration link test","chromium","2026-06-29","broken","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6245","Main paige working","Mobile Chrome","2026-06-29","passed","2026-06-29","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","6287","Auto dropdown visibility test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","4053","Search field negative test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17858","Nav bar test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8560","Weather date test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31798","Login positive scenario test","chromium","2026-06-29","broken","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31832","Footer links test","chromium","2026-06-29","broken","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5742","Logo test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31832","Login negative scenario test","chromium","2026-06-29","broken","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","8597","Search field positive test","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7777","Main paige working","chromium","2026-06-29","passed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11571","Login button test","chromium","2026-06-29","failed","2026-06-29","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
