"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6151","Auto dropdown visibility test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6613","Logo test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","5042","Search field negative test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31754","Login negative scenario test","chromium","2026-07-04","broken","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31809","Footer links test","chromium","2026-07-04","broken","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31876","Login positive scenario test","chromium","2026-07-04","broken","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","7123","Main paige working","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","11503","Login button test","chromium","2026-07-04","failed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","6342","Main paige working","Mobile Chrome","2026-07-04","passed","2026-07-04","Onliner UI mobile","OnlinerUImobile.spec.ts","",""
"","8557","Weather date test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","31856","Registration link test","chromium","2026-07-04","broken","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","9175","Search field positive test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
"","17239","Nav bar test","chromium","2026-07-04","passed","2026-07-04","Onliner UI desktop","OnlinerUIdesktop.spec.ts","",""
